125.925,4.033333333,600
125.9333333,4.033333333,600
125.9416667,4.033333333,600
125.95,4.033333333,600
125.9583333,4.033333333,600
125.9666667,4.033333333,600
125.975,4.033333333,600
125.9833333,4.033333333,600
125.9916667,4.033333333,600
126,4.033333333,600
126.0083333,4.033333333,600
126.0166667,4.033333333,600
126.025,4.033333333,600
126.0333333,4.033333333,600
126.0416667,4.033333333,600
126.05,4.033333333,600
126.0583333,4.033333333,600
126.0666667,4.033333333,600
126.075,4.033333333,600
126.0833333,4.033333333,600
126.0916667,4.033333333,600
126.1,4.033333333,600
126.1083333,4.033333333,600
126.1166667,4.033333333,600
126.125,4.033333333,600
126.1333333,4.033333333,600
126.1416667,4.033333333,600
126.15,4.033333333,600
126.1583333,4.033333333,2147483647
125,4.025,2147483647
125.0083333,4.025,600
125.0166667,4.025,600
125.025,4.025,600
125.0333333,4.025,600
125.0416667,4.025,600
125.05,4.025,600
125.0583333,4.025,600
125.0666667,4.025,600
125.075,4.025,600
125.0833333,4.025,600
125.0916667,4.025,600
125.1,4.025,600
125.1083333,4.025,600
125.1166667,4.025,600
125.125,4.025,600
125.1333333,4.025,600
125.1416667,4.025,600
125.15,4.025,600
125.1583333,4.025,600
125.1666667,4.025,600
125.175,4.025,600
125.1833333,4.025,600
125.1916667,4.025,600
125.2,4.025,600
125.2083333,4.025,600
125.2166667,4.025,600
125.225,4.025,600
125.2333333,4.025,600
125.2416667,4.025,600
125.25,4.025,600
125.2583333,4.025,600
125.2666667,4.025,600
125.275,4.025,600
125.2833333,4.025,600
125.2916667,4.025,600
125.3,4.025,600
125.3083333,4.025,600
125.3166667,4.025,600
125.325,4.025,600
125.3333333,4.025,600
125.3416667,4.025,600
125.35,4.025,600
125.3583333,4.025,600
125.3666667,4.025,600
125.375,4.025,600
125.3833333,4.025,600
125.3916667,4.025,600
125.4,4.025,600
125.4083333,4.025,600
125.4166667,4.025,600
125.425,4.025,600
125.4333333,4.025,600
125.4416667,4.025,600
125.45,4.025,600
125.4583333,4.025,600
125.4666667,4.025,600
125.475,4.025,600
125.4833333,4.025,600
125.4916667,4.025,600
125.5,4.025,600
125.5083333,4.025,600
125.5166667,4.025,600
125.525,4.025,600
125.5333333,4.025,600
125.5416667,4.025,600
125.55,4.025,600
125.5583333,4.025,600
125.5666667,4.025,600
125.575,4.025,600
125.5833333,4.025,600
125.5916667,4.025,600
125.6,4.025,600
125.6083333,4.025,600
125.6166667,4.025,600
125.625,4.025,600
125.6333333,4.025,600
125.6416667,4.025,600
125.65,4.025,600
125.6583333,4.025,600
125.6666667,4.025,600
125.675,4.025,600
125.6833333,4.025,600
125.6916667,4.025,600
125.7,4.025,600
125.7083333,4.025,600
125.7166667,4.025,600
125.725,4.025,600
125.7333333,4.025,600
125.7416667,4.025,600
125.75,4.025,600
125.7583333,4.025,600
125.7666667,4.025,600
125.775,4.025,600
125.7833333,4.025,600
125.7916667,4.025,600
125.8,4.025,600
125.8083333,4.025,600
125.8166667,4.025,600
125.825,4.025,600
125.8333333,4.025,600
125.8416667,4.025,600
125.85,4.025,600
125.8583333,4.025,600
125.8666667,4.025,600
125.875,4.025,600
125.8833333,4.025,600
125.8916667,4.025,600
125.9,4.025,600
125.9083333,4.025,600
125.9166667,4.025,600
125.925,4.025,600
125.9333333,4.025,600
125.9416667,4.025,600
125.95,4.025,600
125.9583333,4.025,600
125.9666667,4.025,600
125.975,4.025,600
125.9833333,4.025,600
125.9916667,4.025,600
126,4.025,600
126.0083333,4.025,600
126.0166667,4.025,600
126.025,4.025,600
126.0333333,4.025,600
126.0416667,4.025,600
126.05,4.025,600
126.0583333,4.025,600
126.0666667,4.025,600
126.075,4.025,600
126.0833333,4.025,600
126.0916667,4.025,600
126.1,4.025,600
126.1083333,4.025,600
126.1166667,4.025,600
126.125,4.025,600
126.1333333,4.025,600
126.1416667,4.025,600
126.15,4.025,600
126.1583333,4.025,2147483647
125,4.016666667,2147483647
125.0083333,4.016666667,600
125.0166667,4.016666667,600
125.025,4.016666667,600
125.0333333,4.016666667,600
125.0416667,4.016666667,600
125.05,4.016666667,600
125.0583333,4.016666667,600
125.0666667,4.016666667,600
125.075,4.016666667,600
125.0833333,4.016666667,600
125.0916667,4.016666667,600
125.1,4.016666667,600
125.1083333,4.016666667,600
125.1166667,4.016666667,600
125.125,4.016666667,600
125.1333333,4.016666667,600
125.1416667,4.016666667,600
125.15,4.016666667,600
125.1583333,4.016666667,600
125.1666667,4.016666667,600
125.175,4.016666667,600
125.1833333,4.016666667,600
125.1916667,4.016666667,600
125.2,4.016666667,600
125.2083333,4.016666667,600
125.2166667,4.016666667,600
125.225,4.016666667,600
125.2333333,4.016666667,600
125.2416667,4.016666667,600
125.25,4.016666667,600
125.2583333,4.016666667,600
125.2666667,4.016666667,600
125.275,4.016666667,600
125.2833333,4.016666667,600
125.2916667,4.016666667,600
125.3,4.016666667,600
125.3083333,4.016666667,600
125.3166667,4.016666667,600
125.325,4.016666667,600
125.3333333,4.016666667,600
125.3416667,4.016666667,600
125.35,4.016666667,600
125.3583333,4.016666667,600
125.3666667,4.016666667,600
125.375,4.016666667,600
125.3833333,4.016666667,600
125.3916667,4.016666667,600
125.4,4.016666667,600
125.4083333,4.016666667,600
125.4166667,4.016666667,600
125.425,4.016666667,600
125.4333333,4.016666667,600
125.4416667,4.016666667,600
125.45,4.016666667,600
125.4583333,4.016666667,600
125.4666667,4.016666667,600
125.475,4.016666667,600
125.4833333,4.016666667,600
125.4916667,4.016666667,600
125.5,4.016666667,600
125.5083333,4.016666667,600
125.5166667,4.016666667,600
125.525,4.016666667,600
125.5333333,4.016666667,600
125.5416667,4.016666667,600
125.55,4.016666667,600
125.5583333,4.016666667,600
125.5666667,4.016666667,600
125.575,4.016666667,600
125.5833333,4.016666667,600
125.5916667,4.016666667,600
125.6,4.016666667,600
125.6083333,4.016666667,600
125.6166667,4.016666667,600
125.625,4.016666667,600
125.6333333,4.016666667,600
125.6416667,4.016666667,600
125.65,4.016666667,600
125.6583333,4.016666667,600
125.6666667,4.016666667,600
125.675,4.016666667,600
125.6833333,4.016666667,600
125.6916667,4.016666667,600
125.7,4.016666667,600
125.7083333,4.016666667,600
125.7166667,4.016666667,600
125.725,4.016666667,600
125.7333333,4.016666667,600
125.7416667,4.016666667,600
125.75,4.016666667,600
125.7583333,4.016666667,600
125.7666667,4.016666667,600
125.775,4.016666667,600
125.7833333,4.016666667,600
125.7916667,4.016666667,600
125.8,4.016666667,600
125.8083333,4.016666667,600
125.8166667,4.016666667,600
125.825,4.016666667,600
125.8333333,4.016666667,600
125.8416667,4.016666667,600
125.85,4.016666667,600
125.8583333,4.016666667,600
125.8666667,4.016666667,600
125.875,4.016666667,600
125.8833333,4.016666667,600
125.8916667,4.016666667,600
125.9,4.016666667,600
125.9083333,4.016666667,600
125.9166667,4.016666667,600
125.925,4.016666667,600
125.9333333,4.016666667,600
125.9416667,4.016666667,600
125.95,4.016666667,600
125.9583333,4.016666667,600
125.9666667,4.016666667,600
125.975,4.016666667,600
125.9833333,4.016666667,600
125.9916667,4.016666667,600
126,4.016666667,600
126.0083333,4.016666667,600
126.0166667,4.016666667,600
126.025,4.016666667,600
126.0333333,4.016666667,600
126.0416667,4.016666667,600
126.05,4.016666667,600
126.0583333,4.016666667,600
126.0666667,4.016666667,600
126.075,4.016666667,600
126.0833333,4.016666667,600
126.0916667,4.016666667,600
126.1,4.016666667,600
126.1083333,4.016666667,600
126.1166667,4.016666667,600
126.125,4.016666667,600
126.1333333,4.016666667,600
126.1416667,4.016666667,600
126.15,4.016666667,600
126.1583333,4.016666667,2147483647
125,4.008333333,2147483647
125.0083333,4.008333333,600
125.0166667,4.008333333,600
125.025,4.008333333,600
125.0333333,4.008333333,600
125.0416667,4.008333333,600
125.05,4.008333333,600
125.0583333,4.008333333,600
125.0666667,4.008333333,600
125.075,4.008333333,600
125.0833333,4.008333333,600
125.0916667,4.008333333,600
125.1,4.008333333,600
125.1083333,4.008333333,600
125.1166667,4.008333333,600
125.125,4.008333333,600
125.1333333,4.008333333,600
125.1416667,4.008333333,600
125.15,4.008333333,600
125.1583333,4.008333333,600
125.1666667,4.008333333,600
125.175,4.008333333,600
125.1833333,4.008333333,600
125.1916667,4.008333333,600
125.2,4.008333333,600
125.2083333,4.008333333,600
125.2166667,4.008333333,600
125.225,4.008333333,600
125.2333333,4.008333333,600
125.2416667,4.008333333,600
125.25,4.008333333,600
125.2583333,4.008333333,600
125.2666667,4.008333333,600
125.275,4.008333333,600
125.2833333,4.008333333,600
125.2916667,4.008333333,600
125.3,4.008333333,600
125.3083333,4.008333333,600
125.3166667,4.008333333,600
125.325,4.008333333,600
125.3333333,4.008333333,600
125.3416667,4.008333333,600
125.35,4.008333333,600
125.3583333,4.008333333,600
125.3666667,4.008333333,600
125.375,4.008333333,600
125.3833333,4.008333333,600
125.3916667,4.008333333,600
125.4,4.008333333,600
125.4083333,4.008333333,600
125.4166667,4.008333333,600
125.425,4.008333333,600
125.4333333,4.008333333,600
125.4416667,4.008333333,600
125.45,4.008333333,600
125.4583333,4.008333333,600
125.4666667,4.008333333,600
125.475,4.008333333,600
125.4833333,4.008333333,600
125.4916667,4.008333333,600
125.5,4.008333333,600
125.5083333,4.008333333,600
125.5166667,4.008333333,600
125.525,4.008333333,600
125.5333333,4.008333333,600
125.5416667,4.008333333,600
125.55,4.008333333,600
125.5583333,4.008333333,600
125.5666667,4.008333333,600
125.575,4.008333333,600
125.5833333,4.008333333,600
125.5916667,4.008333333,600
125.6,4.008333333,600
125.6083333,4.008333333,600
125.6166667,4.008333333,600
125.625,4.008333333,600
125.6333333,4.008333333,600
125.6416667,4.008333333,600
125.65,4.008333333,600
125.6583333,4.008333333,600
125.6666667,4.008333333,600
125.675,4.008333333,600
125.6833333,4.008333333,600
125.6916667,4.008333333,600
125.7,4.008333333,600
125.7083333,4.008333333,600
125.7166667,4.008333333,600
125.725,4.008333333,600
125.7333333,4.008333333,600
125.7416667,4.008333333,600
125.75,4.008333333,600
125.7583333,4.008333333,600
125.7666667,4.008333333,600
125.775,4.008333333,600
125.7833333,4.008333333,600
125.7916667,4.008333333,600
125.8,4.008333333,600
125.8083333,4.008333333,600
125.8166667,4.008333333,600
125.825,4.008333333,600
125.8333333,4.008333333,600
125.8416667,4.008333333,600
125.85,4.008333333,600
125.8583333,4.008333333,600
125.8666667,4.008333333,600
125.875,4.008333333,600
125.8833333,4.008333333,600
125.8916667,4.008333333,600
125.9,4.008333333,600
125.9083333,4.008333333,600
125.9166667,4.008333333,600
125.925,4.008333333,600
125.9333333,4.008333333,600
125.9416667,4.008333333,600
125.95,4.008333333,600
125.9583333,4.008333333,600
125.9666667,4.008333333,600
125.975,4.008333333,600
125.9833333,4.008333333,600
125.9916667,4.008333333,600
126,4.008333333,600
126.0083333,4.008333333,600
126.0166667,4.008333333,600
126.025,4.008333333,600
126.0333333,4.008333333,600
126.0416667,4.008333333,600
126.05,4.008333333,600
126.0583333,4.008333333,600
126.0666667,4.008333333,600
126.075,4.008333333,600
126.0833333,4.008333333,600
126.0916667,4.008333333,600
126.1,4.008333333,600
126.1083333,4.008333333,600
126.1166667,4.008333333,600
126.125,4.008333333,600
126.1333333,4.008333333,600
126.1416667,4.008333333,600
126.15,4.008333333,600
126.1583333,4.008333333,2147483647
125,4,2147483647
125.0083333,4,600
125.0166667,4,600
125.025,4,600
125.0333333,4,600
125.0416667,4,600
125.05,4,600
125.0583333,4,600
125.0666667,4,600
125.075,4,600
125.0833333,4,600
125.0916667,4,600
125.1,4,600
125.1083333,4,600
125.1166667,4,600
125.125,4,600
125.1333333,4,600
125.1416667,4,600
125.15,4,600
125.1583333,4,600
125.1666667,4,600
125.175,4,600
125.1833333,4,600
125.1916667,4,600
125.2,4,600
125.2083333,4,600
125.2166667,4,600
125.225,4,600
125.2333333,4,600
125.2416667,4,600
125.25,4,600
125.2583333,4,600
125.2666667,4,600
125.275,4,600
125.2833333,4,600
125.2916667,4,600
125.3,4,600
125.3083333,4,600
125.3166667,4,600
125.325,4,600
125.3333333,4,600
125.3416667,4,600
125.35,4,600
125.3583333,4,600
125.3666667,4,600
125.375,4,600
125.3833333,4,600
125.3916667,4,600
125.4,4,600
125.4083333,4,600
125.4166667,4,600
125.425,4,600
125.4333333,4,600
125.4416667,4,600
125.45,4,600
125.4583333,4,600
125.4666667,4,600
125.475,4,600
125.4833333,4,600
125.4916667,4,600
125.5,4,600
125.5083333,4,600
125.5166667,4,600
125.525,4,600
125.5333333,4,600
125.5416667,4,600
125.55,4,600
125.5583333,4,600
125.5666667,4,600
125.575,4,600
125.5833333,4,600
125.5916667,4,600
125.6,4,600
125.6083333,4,600
125.6166667,4,600
125.625,4,600
125.6333333,4,600
125.6416667,4,600
125.65,4,600
125.6583333,4,600
125.6666667,4,600
125.675,4,600
125.6833333,4,600
125.6916667,4,600
125.7,4,600
125.7083333,4,600
125.7166667,4,600
125.725,4,600
125.7333333,4,600
125.7416667,4,600
125.75,4,600
125.7583333,4,600
125.7666667,4,600
125.775,4,600
125.7833333,4,600
125.7916667,4,600
125.8,4,600
125.8083333,4,600
125.8166667,4,600
125.825,4,600
125.8333333,4,600
125.8416667,4,600
125.85,4,600
125.8583333,4,600
125.8666667,4,600
125.875,4,600
125.8833333,4,600
125.8916667,4,600
125.9,4,600
125.9083333,4,600
125.9166667,4,600
125.925,4,600
125.9333333,4,600
125.9416667,4,600
125.95,4,600
125.9583333,4,600
125.9666667,4,600
125.975,4,600
125.9833333,4,600
125.9916667,4,600
126,4,600
126.0083333,4,600
126.0166667,4,600
126.025,4,600
126.0333333,4,600
126.0416667,4,600
126.05,4,600
126.0583333,4,600
126.0666667,4,600
126.075,4,600
126.0833333,4,600
126.0916667,4,600
126.1,4,600
126.1083333,4,600
126.1166667,4,600
126.125,4,600
126.1333333,4,600
126.1416667,4,600
126.15,4,600
126.1583333,4,2147483647
125,3.991666667,2147483647
125.0083333,3.991666667,600
125.0166667,3.991666667,600
125.025,3.991666667,600
125.0333333,3.991666667,600
125.0416667,3.991666667,600
125.05,3.991666667,600
125.0583333,3.991666667,600
125.0666667,3.991666667,600
125.075,3.991666667,600
125.0833333,3.991666667,600
125.0916667,3.991666667,600
125.1,3.991666667,600
125.1083333,3.991666667,600
125.1166667,3.991666667,600
125.125,3.991666667,600
125.1333333,3.991666667,600
125.1416667,3.991666667,600
125.15,3.991666667,600
125.1583333,3.991666667,600
125.1666667,3.991666667,600
125.175,3.991666667,600
125.1833333,3.991666667,600
125.1916667,3.991666667,600
125.2,3.991666667,600
125.2083333,3.991666667,600
125.2166667,3.991666667,600
125.225,3.991666667,600
125.2333333,3.991666667,600
125.2416667,3.991666667,600
125.25,3.991666667,600
125.2583333,3.991666667,600
125.2666667,3.991666667,600
125.275,3.991666667,600
125.2833333,3.991666667,600
125.2916667,3.991666667,600
125.3,3.991666667,600
125.3083333,3.991666667,600
125.3166667,3.991666667,600
125.325,3.991666667,600
125.3333333,3.991666667,600
125.3416667,3.991666667,600
125.35,3.991666667,600
125.3583333,3.991666667,600
125.3666667,3.991666667,600
125.375,3.991666667,600
125.3833333,3.991666667,600
125.3916667,3.991666667,600
125.4,3.991666667,600
125.4083333,3.991666667,600
125.4166667,3.991666667,600
125.425,3.991666667,600
125.4333333,3.991666667,600
125.4416667,3.991666667,600
125.45,3.991666667,600
125.4583333,3.991666667,600
125.4666667,3.991666667,600
125.475,3.991666667,600
125.4833333,3.991666667,600
125.4916667,3.991666667,600
125.5,3.991666667,600
125.5083333,3.991666667,600
125.5166667,3.991666667,600
125.525,3.991666667,600
125.5333333,3.991666667,600
125.5416667,3.991666667,600
125.55,3.991666667,600
125.5583333,3.991666667,600
125.5666667,3.991666667,600
125.575,3.991666667,600
125.5833333,3.991666667,600
125.5916667,3.991666667,600
125.6,3.991666667,600
125.6083333,3.991666667,600
125.6166667,3.991666667,600
125.625,3.991666667,600
125.6333333,3.991666667,600
125.6416667,3.991666667,600
125.65,3.991666667,600
125.6583333,3.991666667,600
125.6666667,3.991666667,600
125.675,3.991666667,600
125.6833333,3.991666667,600
125.6916667,3.991666667,600
125.7,3.991666667,600
125.7083333,3.991666667,600
125.7166667,3.991666667,600
125.725,3.991666667,600
125.7333333,3.991666667,600
125.7416667,3.991666667,600
125.75,3.991666667,600
125.7583333,3.991666667,600
125.7666667,3.991666667,600
125.775,3.991666667,600
125.7833333,3.991666667,600
125.7916667,3.991666667,600
125.8,3.991666667,600
125.8083333,3.991666667,600
125.8166667,3.991666667,600
125.825,3.991666667,600
125.8333333,3.991666667,600
125.8416667,3.991666667,600
125.85,3.991666667,600
125.8583333,3.991666667,600
125.8666667,3.991666667,600
125.875,3.991666667,600
